Country,Continent,Year,GDP_per_capita,life_expectancy,Population
Azerbaijan,Europe,1978,4673,65.124,5971198
Azerbaijan,Europe,1979,4589,65.017,6064905
Azerbaijan,Europe,1980,4535,64.964,6160502
Azerbaijan,Europe,1981,4516,64.996,6258490
Azerbaijan,Europe,1982,4566,65.108,6358780
Azerbaijan,Europe,1983,4649,65.283,6461139
Azerbaijan,Europe,1984,4641,65.499,6565062
Azerbaijan,Europe,1985,4618,65.695,6670151
Azerbaijan,Europe,1986,4741,65.796,6775858
Azerbaijan,Europe,1987,4738,65.757,6882160
Azerbaijan,Europe,1988,4776,65.567,6989708
Azerbaijan,Europe,1989,4799,65.246,7099449
Azerbaijan,Europe,1990,4629,64.858,7211692
Azerbaijan,Europe,1991,4529,64.494,7327570
Azerbaijan,Europe,1992,3456,64.245,7445925
Azerbaijan,Europe,1993,2628,64.171,7562075
Azerbaijan,Europe,1994,2089,64.291,7669735
Azerbaijan,Europe,1995,1829,64.591,7764798
Azerbaijan,Europe,1996,1843,65.023,7845310
Azerbaijan,Europe,1997,1943,65.511,7913692
Azerbaijan,Europe,1998,2132,65.99,7975648
Azerbaijan,Europe,1999,2286,66.438,8039312
Azerbaijan,Europe,2000,2533,66.851,8110723
Azerbaijan,Europe,2001,2776,67.249,8191464
Azerbaijan,Europe,2002,3059,67.662,8280252
Azerbaijan,Europe,2003,3388,68.105,8376733
Azerbaijan,Europe,2004,3760,68.57,8479668
Azerbaijan,Europe,2005,4648,69.033,8587902
Azerbaijan,Europe,2006,6174,69.466,8701719
Azerbaijan,Europe,2007,7617,69.841,8821012
Azerbaijan,Europe,2008,8331,70.142,8943600
Azerbaijan,Europe,2009,8985,70.366,9066604
Azerbaijan,Europe,2010,9326,70.518,9187783
Azerbaijan,Europe,2011,9218,70.616,9306023
Azerbaijan,Europe,2012,9291,70.686,9421233
Bahamas,N. America,1950,6290,59.179,79088
Bahamas,N. America,1951,6798,59.395,79982
Bahamas,N. America,1952,7348,59.824,81426
Bahamas,N. America,1953,7942,60.242,83368
Bahamas,N. America,1954,8584,60.649,85773
Bahamas,N. America,1955,9278,61.047,88616
Bahamas,N. America,1956,10028,61.434,91890
Bahamas,N. America,1957,10839,61.81,95601
Bahamas,N. America,1958,11715,62.177,99765
Bahamas,N. America,1959,12662,62.534,104405
Bahamas,N. America,1960,13686,62.881,109527
Bahamas,N. America,1961,14404,63.22,115112
Bahamas,N. America,1962,15118,63.551,121090
Bahamas,N. America,1963,15882,63.873,127340
Bahamas,N. America,1964,16708,64.189,133709
Bahamas,N. America,1965,17610,64.498,140063
Bahamas,N. America,1966,18377,64.8,146379
Bahamas,N. America,1967,19318,65.095,152623
Bahamas,N. America,1968,20153,65.383,158644
Bahamas,N. America,1969,21217,65.665,164263
Bahamas,N. America,1970,19421,65.943,169367
Bahamas,N. America,1971,19230,66.218,173875
Bahamas,N. America,1972,18152,66.49,177849
Bahamas,N. America,1973,19144,66.759,181490
Bahamas,N. America,1974,15634,67.027,185091
Bahamas,N. America,1975,13061,67.291,188870
Bahamas,N. America,1976,13458,67.55,192885
Bahamas,N. America,1977,14381,67.803,197090
Bahamas,N. America,1978,16072,68.05,201474
Bahamas,N. America,1979,19835,68.29,205990
Bahamas,N. America,1980,20670,68.524,210600
Bahamas,N. America,1981,19644,68.755,215330
Bahamas,N. America,1982,20433,68.984,220188
Bahamas,N. America,1983,21362,69.212,225083
Bahamas,N. America,1984,21424,69.438,229899
Bahamas,N. America,1985,21869,69.663,234553
Bahamas,N. America,1986,22024,69.886,238989
Bahamas,N. America,1987,22438,70.104,243236
Bahamas,N. America,1988,22550,70.316,247409
Bahamas,N. America,1989,22669,70.518,251671
Bahamas,N. America,1990,21906,70.705,256128
Bahamas,N. America,1991,20601,70.869,260845
Bahamas,N. America,1992,19433,71.01,265761
Bahamas,N. America,1993,19120,71.131,270701
Bahamas,N. America,1994,19354,71.239,275426
Bahamas,N. America,1995,19841,71.351,279774
Bahamas,N. America,1996,20329,71.482,283677
Bahamas,N. America,1997,20991,71.646,287217
Bahamas,N. America,1998,22074,71.85,290571
Bahamas,N. America,1999,22623,72.093,293988
Bahamas,N. America,2000,22728,72.37,297651
Bahamas,N. America,2001,22600,72.668,301606
Bahamas,N. America,2002,22811,72.971,305801
Bahamas,N. America,2003,22745,73.264,310201
Bahamas,N. America,2004,22748,73.538,314739
Bahamas,N. America,2005,23021,73.787,319358
Bahamas,N. America,2006,23314,74.011,324066
Bahamas,N. America,2007,23369,74.216,328861
Bahamas,N. America,2008,22560,74.407,333661
Bahamas,N. America,2009,21220,74.587,338358
Bahamas,N. America,2010,21023,74.757,342877
Bahamas,N. America,2011,21129,74.92,347176
Bahamas,N. America,2012,21418,75.079,351275
Bahrain,Asia,1950,9158,41.164,115612
Bahrain,Asia,1951,9508,41.583,116860
Bahrain,Asia,1952,9867,42.459,119567
Bahrain,Asia,1953,10230,43.406,123402
Bahrain,Asia,1954,10600,44.425,128072
Bahrain,Asia,1955,10957,45.515,133321
Bahrain,Asia,1956,11308,46.675,138929
Bahrain,Asia,1957,11636,47.9,144713
Bahrain,Asia,1958,11922,49.182,150526
Bahrain,Asia,1959,12170,50.509,156258
Bahrain,Asia,1960,12374,51.866,161825
Bahrain,Asia,1961,12544,53.232,167179
Bahrain,Asia,1962,12753,54.588,172294
Bahrain,Asia,1963,13030,55.91,177170
Bahrain,Asia,1964,13372,57.182,181833
Bahrain,Asia,1965,13810,58.389,186351
Bahrain,Asia,1966,14286,59.526,190734
Bahrain,Asia,1967,14805,60.599,195111
Bahrain,Asia,1968,15320,61.611,199818
Bahrain,Asia,1969,15865,62.562,205291
Bahrain,Asia,1970,16484,63.45,211878
Bahrain,Asia,1971,17332,64.276,219532
Bahrain,Asia,1972,18269,65.043,228255
Bahrain,Asia,1973,19043,65.757,238468
Bahrain,Asia,1974,19905,66.421,250683
Bahrain,Asia,1975,17069,67.04,265160
Bahrain,Asia,1976,18770,67.615,282245
Bahrain,Asia,1977,19340,68.151,301559
Bahrain,Asia,1978,19213,68.65,321751
Bahrain,Asia,1979,18373,69.116,340980
Bahrain,Asia,1980,19097,69.549,357957
Bahrain,Asia,1981,18770,69.95,372074
Bahrain,Asia,1982,19211,70.319,383785
Bahrain,Asia,1983,19765,70.656,394164
Bahrain,Asia,1984,19830,70.965,404829
Bahrain,Asia,1985,19035,71.248,416929
Bahrain,Asia,1986,18783,71.507,430845
Bahrain,Asia,1987,18524,71.745,446142
Bahrain,Asia,1988,18571,71.967,462184
Bahrain,Asia,1989,18432,72.177,477995
Bahrain,Asia,1990,17860,72.382,492891
Bahrain,Asia,1991,18147,72.587,506685
Bahrain,Asia,1992,19036,72.794,519696
Bahrain,Asia,1993,20066,73.004,532362
Bahrain,Asia,1994,19499,73.22,545329
Bahrain,Asia,1995,19759,73.439,559069
Bahrain,Asia,1996,20102,73.661,574914
Bahrain,Asia,1997,20292,73.879,592986
Bahrain,Asia,1998,20834,74.092,611237
Bahrain,Asia,1999,21318,74.298,626765
Bahrain,Asia,2000,22015,74.497,638193
Bahrain,Asia,2001,22630,74.69,642510
Bahrain,Asia,2002,23404,74.879,642070
Bahrain,Asia,2003,24686,75.064,647164
Bahrain,Asia,2004,25660,75.247,671760
Bahrain,Asia,2005,27236,75.424,724807
Bahrain,Asia,2006,28478,75.595,811410
Bahrain,Asia,2007,30261,75.759,925733
Bahrain,Asia,2008,31539,75.914,1052359
Bahrain,Asia,2009,24415,76.062,1169578
Bahrain,Asia,2010,24013,76.203,1261835
Bahrain,Asia,2011,24037,76.339,1323535
Bahrain,Asia,2012,24473,76.474,1359485
Bangladesh,Asia,1950,673,42.875,37894678
Bangladesh,Asia,1951,675,43.038,39112507
Bangladesh,Asia,1952,684,43.376,40207573
Bangladesh,Asia,1953,683,43.739,41257838
Bangladesh,Asia,1954,683,44.127,42322978
Bangladesh,Asia,1955,633,44.541,43444382
Bangladesh,Asia,1956,688,44.984,44644395
Bangladesh,Asia,1957,662,45.453,45927072
Bangladesh,Asia,1958,636,45.951,47280463
Bangladesh,Asia,1959,656,46.479,48680410
Bangladesh,Asia,1960,679,47.037,50101943
Bangladesh,Asia,1961,704,47.618,51531438
Bangladesh,Asia,1962,686,48.209,52977254
Bangladesh,Asia,1963,741,48.782,54474293
Bangladesh,Asia,1964,734,49.297,56071080
Bangladesh,Asia,1965,758,49.652,57791778
Bangladesh,Asia,1966,753,49.734,59681186
Bangladesh,Asia,1967,721,49.509,61702785
Bangladesh,Asia,1968,772,49.008,63703327
Bangladesh,Asia,1969,767,48.307,65474474
Bangladesh,Asia,1970,785,47.58,66881158
Bangladesh,Asia,1971,731,47.046,67849312
Bangladesh,Asia,1972,630,46.874,68461849
Bangladesh,Asia,1973,620,47.162,68933357
Bangladesh,Asia,1974,682,47.918,69567500
Bangladesh,Asia,1975,660,49.061,70582168
Bangladesh,Asia,1976,674,50.435,72053923
Bangladesh,Asia,1977,660,51.828,73915723
Bangladesh,Asia,1978,687,53.071,76066342
Bangladesh,Asia,1979,698,54.093,78342736
Bangladesh,Asia,1980,684,54.872,80624423
Bangladesh,Asia,1981,687,55.446,82883616
Bangladesh,Asia,1982,677,55.921,85156396
Bangladesh,Asia,1983,693,56.384,87459802
Bangladesh,Asia,1984,714,56.861,89828434
Bangladesh,Asia,1985,720,57.368,92283598
Bangladesh,Asia,1986,736,57.9,94825499
Bangladesh,Asia,1987,752,58.439,97429290
Bangladesh,Asia,1988,759,58.97,100062322
Bangladesh,Asia,1989,763,59.493,102681627
Bangladesh,Asia,1990,799,60.014,105256026
Bangladesh,Asia,1991,810,60.537,107768749
Bangladesh,Asia,1992,838,61.066,110225555
Bangladesh,Asia,1993,863,61.602,112645460
Bangladesh,Asia,1994,884,62.146,115059015
Bangladesh,Asia,1995,913,62.693,117486952
Bangladesh,Asia,1996,939,63.24,119928682
Bangladesh,Asia,1997,973,63.78,122370403
Bangladesh,Asia,1998,1005,64.307,124803351
Bangladesh,Asia,1999,1035,64.819,127214841
Bangladesh,Asia,2000,1075,65.309,129592275
Bangladesh,Asia,2001,1110,65.777,131944584
Bangladesh,Asia,2002,1136,66.223,134266428
Bangladesh,Asia,2003,1172,66.651,136514768
Bangladesh,Asia,2004,1221,67.064,138633401
Bangladesh,Asia,2005,1268,67.465,140587922
Bangladesh,Asia,2006,1334,67.86,142353501
Bangladesh,Asia,2007,1402,68.253,143956805
Bangladesh,Asia,2008,1470,68.648,145478300
Bangladesh,Asia,2009,1541,69.046,147030145
Bangladesh,Asia,2010,1621,69.449,148692131
Bangladesh,Asia,2011,1708,69.854,150493658
Bangladesh,Asia,2012,1793,70.258,152408774
Barbados,N. America,1950,3245,56.124,210995
Barbados,N. America,1951,3410,56.4,215673
Barbados,N. America,1952,3582,56.95,219587
Barbados,N. America,1953,3764,57.491,222747
Barbados,N. America,1954,3954,58.023,225194
Barbados,N. America,1955,4155,58.547,226999
Barbados,N. America,1956,4365,59.062,228265
Barbados,N. America,1957,4587,59.569,229123
Barbados,N. America,1958,4819,60.066,229728
Barbados,N. America,1959,5063,60.553,230248
Barbados,N. America,1960,5320,61.03,230831
Barbados,N. America,1961,5712,61.496,231574
Barbados,N. America,1962,6204,61.949,232490
Barbados,N. America,1963,5863,62.391,233496
Barbados,N. America,1964,6130,62.819,234455
Barbados,N. America,1965,6806,63.236,235271
Barbados,N. America,1966,7058,63.641,235912
Barbados,N. America,1967,7789,64.036,236443
Barbados,N. America,1968,8307,64.422,236974
Barbados,N. America,1969,8904,64.798,237657
Barbados,N. America,1970,9712,65.164,238593
Barbados,N. America,1971,9814,65.519,239841
Barbados,N. America,1972,9854,65.863,241345
Barbados,N. America,1973,9991,66.195,242949
Barbados,N. America,1974,11269,66.519,244433
Barbados,N. America,1975,10984,66.834,245646
Barbados,N. America,1976,11415,67.145,246523
Barbados,N. America,1977,11817,67.454,247128
Barbados,N. America,1978,12375,67.762,247589
Barbados,N. America,1979,13301,68.068,248101
Barbados,N. America,1980,13859,68.374,248796
Barbados,N. America,1981,13505,68.675,249716
Barbados,N. America,1982,12736,68.972,250809
Barbados,N. America,1983,12679,69.26,252017
Barbados,N. America,1984,13003,69.54,253244
Barbados,N. America,1985,13021,69.812,254419
Barbados,N. America,1986,13561,70.077,255532
Barbados,N. America,1987,13783,70.335,256602
Barbados,N. America,1988,14140,70.589,257621
Barbados,N. America,1989,14528,70.837,258588
Barbados,N. America,1990,13955,71.079,259501
Barbados,N. America,1991,13294,71.314,260351
Barbados,N. America,1992,12263,71.542,261136
Barbados,N. America,1993,12300,71.761,261885
Barbados,N. America,1994,12737,71.972,262637
Barbados,N. America,1995,13009,72.175,263416
Barbados,N. America,1996,13356,72.372,264237
Barbados,N. America,1997,13902,72.563,265088
Barbados,N. America,1998,14702,72.751,265941
Barbados,N. America,1999,14711,72.935,266758
Barbados,N. America,2000,14982,73.118,267511
Barbados,N. America,2001,14534,73.3,268192
Barbados,N. America,2002,14544,73.481,268813
Barbados,N. America,2003,14780,73.661,269389
Barbados,N. America,2004,15268,73.84,269947
Barbados,N. America,2005,15837,74.018,270503
Barbados,N. America,2006,16704,74.194,271062
Barbados,N. America,2007,16938,74.368,271618
Barbados,N. America,2008,16960,74.539,272180
Barbados,N. America,2009,16226,74.708,272750
Barbados,N. America,2010,16224,74.875,273331
Barbados,N. America,2011,16274,75.041,273925
Barbados,N. America,2012,16233,75.205,274530
Belarus,Europe,1950,2341,65.022,7745003
Belarus,Europe,1951,2310,65.247,7717670
Belarus,Europe,1952,2416,65.692,7710974
Belarus,Europe,1953,2477,66.125,7724055
Belarus,Europe,1954,2552,66.548,7755530
Belarus,Europe,1955,2720,66.958,7803500
Belarus,Europe,1956,2926,67.357,7865511
Belarus,Europe,1957,2932,67.742,7938588
Belarus,Europe,1958,3095,68.111,8019355
Belarus,Europe,1959,3005,69.06,8104231
Belarus,Europe,1960,3229,71.85,8190006
Belarus,Europe,1961,3353,72.57,8274466
Belarus,Europe,1962,3388,71.29,8356938
Belarus,Europe,1963,3261,71.95,8438517
Belarus,Europe,1964,3633,73.48,8521413
Belarus,Europe,1965,3792,73.02,8607003
Belarus,Europe,1966,3931,73.38,8695396
Belarus,Europe,1967,4061,73.13,8785093
Belarus,Europe,1968,4257,73.24,8874033
Belarus,Europe,1969,4276,72.84,8959479
Belarus,Europe,1970,4562,72.32,9039503
Belarus,Europe,1971,4638,72.96,9113454
Belarus,Europe,1972,4618,72.67,9181971
Belarus,Europe,1973,4959,72.71,9246050
Belarus,Europe,1974,5110,73.01,9307285
Belarus,Europe,1975,5133,72.08,9367004
Belarus,Europe,1976,5383,71.92,9425089
Belarus,Europe,1977,5521,71.86,9481560
Belarus,Europe,1978,5672,71.72,9538046
Belarus,Europe,1979,5660,71.32,9596589
Belarus,Europe,1980,5683,71.08,9658500
Belarus,Europe,1981,5751,71.36,9724106
Belarus,Europe,1982,5908,71.49,9792555
Belarus,Europe,1983,6112,71.28,9862430
Belarus,Europe,1984,6200,70.65,9931687
Belarus,Europe,1985,6268,70.86,9998503
Belarus,Europe,1986,6540,72.25,10062440
Belarus,Europe,1987,6641,72.15,10122880
Belarus,Europe,1988,6802,71.89,10177584
Belarus,Europe,1989,6946,71.68,10223861
Belarus,Europe,1990,6808,71.14,10259700
Belarus,Europe,1991,6693,70.58,10284522
Belarus,Europe,1992,6014,70.16,10298479
Belarus,Europe,1993,5528,69.05,10301336
Belarus,Europe,1994,4869,68.81,10293127
Belarus,Europe,1995,4356,68.42,10274231
Belarus,Europe,1996,4475,68.56,10244354
Belarus,Europe,1997,4988,68.37,10204382
Belarus,Europe,1998,5412,68.37,10157409
Belarus,Europe,1999,5602,67.97,10107518
Belarus,Europe,2000,5936,68.99,10057810
Belarus,Europe,2001,6225,68.61,10009810
Belarus,Europe,2002,6546,68.17,9963383
Belarus,Europe,2003,7000,68.71,9917927
Belarus,Europe,2004,7807,69.09,9872110
Belarus,Europe,2005,8541,68.84,9825102
Belarus,Europe,2006,9431,69.51,9776823
Belarus,Europe,2007,10272,70.41,9728228
Belarus,Europe,2008,11534,69.194,9680690
Belarus,Europe,2009,11570,69.468,9636016
Belarus,Europe,2010,12490,69.613,9595421
Belarus,Europe,2011,13249,69.728,9559441
Belarus,Europe,2012,13515,69.829,9527498
Belgium,Europe,1950,7990,66.35,8628489
Belgium,Europe,1951,8393,66.8,8665736
Belgium,Europe,1952,8343,68,8710135
Belgium,Europe,1953,8645,68.37,8759521
Belgium,Europe,1954,8950,68.63,8812159
Belgium,Europe,1955,9245,68.58,8866744
Belgium,Europe,1956,9529,68.87,8922420
Belgium,Europe,1957,9715,69.24,8978760
Belgium,Europe,1958,9477,69.93,9035709
Belgium,Europe,1959,9675,70.33,9093483
Belgium,Europe,1960,10077,69.65,9152271
Belgium,Europe,1961,10513,70.52,9211920
Belgium,Europe,1962,10991,70.25,9271655
Belgium,Europe,1963,11396,70.06,9329967
Belgium,Europe,1964,12089,70.73,9384939
Belgium,Europe,1965,12406,70.58,9435244
Belgium,Europe,1966,12720,70.65,9479970
Belgium,Europe,1967,13149,70.94,9519500
Belgium,Europe,1968,13647,70.63,9555402
Belgium,Europe,1969,14521,70.71,9590007
Belgium,Europe,1970,15380,70.97,9624908
Belgium,Europe,1971,15900,71.1,9660688
Belgium,Europe,1972,16672,71.44,9696539
Belgium,Europe,1973,17640,71.65,9730978
Belgium,Europe,1974,18325,72.01,9761867
Belgium,Europe,1975,18032,72,9787677
Belgium,Europe,1976,19020,72.15,9808403
Belgium,Europe,1977,19118,72.8,9824685
Belgium,Europe,1978,19646,72.75,9836487
Belgium,Europe,1979,20090,73.24,9843898
Belgium,Europe,1980,20970,73.29,9847297
Belgium,Europe,1981,20696,73.7,9846320
Belgium,Europe,1982,20980,73.93,9841800
Belgium,Europe,1983,20979,73.93,9836784
Belgium,Europe,1984,21499,74.43,9835279
Belgium,Europe,1985,21709,74.54,9840123
Belgium,Europe,1986,22025,74.74,9852488
Belgium,Europe,1987,22526,75.35,9871551
Belgium,Europe,1988,23556,75.66,9895654
Belgium,Europe,1989,24269,75.73,9922158
Belgium,Europe,1990,24926,76.14,9949019
Belgium,Europe,1991,25294,76.3,9976325
Belgium,Europe,1992,25576,76.46,10004469
Belgium,Europe,1993,25230,76.47,10032084
Belgium,Europe,1994,25947,76.82,10057529
Belgium,Europe,1995,26481,76.97,10079873
Belgium,Europe,1996,26725,77.31,10098192
Belgium,Europe,1997,27561,77.53,10113392
Belgium,Europe,1998,28031,77.62,10128653
Belgium,Europe,1999,28937,77.8,10148371
Belgium,Europe,2000,29940,77.91,10175684
Belgium,Europe,2001,30092,78.22,10211264
Belgium,Europe,2002,30486,78.32,10254025
Belgium,Europe,2003,30737,78.47,10303108
Belgium,Europe,2004,31600,79.12,10356993
Belgium,Europe,2005,32077,79.21,10414209
Belgium,Europe,2006,32727,79.55,10474993
Belgium,Europe,2007,33438,79.49,10538758
Belgium,Europe,2008,33507,79.777,10602167
Belgium,Europe,2009,32315,79.807,10660938
Belgium,Europe,2010,32832,80.007,10712066
Belgium,Europe,2011,32930,80.194,10754056
Belgium,Europe,2012,32585,80.373,10787788
Belize,N. America,1950,1731,54.806,68918
Belize,N. America,1951,1744,55.086,71147
Belize,N. America,1952,1758,55.644,73295
Belize,N. America,1953,1771,56.197,75437
Belize,N. America,1954,1785,56.745,77630
Belize,N. America,1955,1798,57.289,79909
Belize,N. America,1956,1812,57.829,82294
Belize,N. America,1957,1826,58.366,84781
Belize,N. America,1958,1840,58.901,87354
Belize,N. America,1959,1854,59.439,89981
Belize,N. America,1960,1868,59.981,92633
Belize,N. America,1961,1893,60.531,95294
Belize,N. America,1962,1916,61.092,97972
Belize,N. America,1963,1941,61.663,100707
Belize,N. America,1964,1972,62.241,103555
Belize,N. America,1965,2009,62.823,106546
Belize,N. America,1966,2049,63.402,109704
Belize,N. America,1967,2099,63.971,112987
Belize,N. America,1968,2206,64.525,116283
Belize,N. America,1969,2275,65.058,119435
Belize,N. America,1970,2345,65.566,122336
Belize,N. America,1971,2403,66.047,124973
Belize,N. America,1972,2617,66.504,127389
Belize,N. America,1973,2725,66.939,129600
Belize,N. America,1974,3051,67.354,131642
Belize,N. America,1975,3105,67.751,133562
Belize,N. America,1976,3040,68.135,135334
Belize,N. America,1977,3159,68.509,137009
Belize,N. America,1978,3319,68.874,138806
Belize,N. America,1979,3472,69.229,141014
Belize,N. America,1980,3894,69.577,143829
